,Fold,Set,Folder,US_Image,US_Pose
1159,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00100.png,Cross-section
1160,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00101.png,Cross-section
1161,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00102.png,Cross-section
1162,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00103.png,Cross-section
1163,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00104.png,Cross-section
1164,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00105.png,Cross-section
1165,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00106.png,Cross-section
1166,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00107.png,Cross-section
1167,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00108.png,Cross-section
1168,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00109.png,Cross-section
1169,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00110.png,Cross-section
1170,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00111.png,Cross-section
1171,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00112.png,Cross-section
1172,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00113.png,Cross-section
1173,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00114.png,Cross-section
1174,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00115.png,Cross-section
1175,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00116.png,Cross-section
1176,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00117.png,Cross-section
1177,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00118.png,Cross-section
1178,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00119.png,Cross-section
1179,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00120.png,Cross-section
1180,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00121.png,Cross-section
1181,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00122.png,Cross-section
1182,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00123.png,Cross-section
1183,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00124.png,Cross-section
1184,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00125.png,Cross-section
1185,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00126.png,Cross-section
1186,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00127.png,Cross-section
1187,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00128.png,Cross-section
1188,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00129.png,Cross-section
1189,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00130.png,Cross-section
1190,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00131.png,Cross-section
1191,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00132.png,Cross-section
1192,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00133.png,Cross-section
1193,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00134.png,Cross-section
1194,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00135.png,Cross-section
1195,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00136.png,Cross-section
1196,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00137.png,Cross-section
1197,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00138.png,Cross-section
1198,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00139.png,Cross-section
1199,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00140.png,Cross-section
1200,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00141.png,Cross-section
1201,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00142.png,Cross-section
1202,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00143.png,Cross-section
1203,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00144.png,Cross-section
1204,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00145.png,Cross-section
1205,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00146.png,Cross-section
1206,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00147.png,Cross-section
1207,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00148.png,Cross-section
1208,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00149.png,Cross-section
1209,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00150.png,Cross-section
1210,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00151.png,Cross-section
1211,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00152.png,Cross-section
1212,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00153.png,Cross-section
1213,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00154.png,Cross-section
1214,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00155.png,Cross-section
1215,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00156.png,Cross-section
1216,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00157.png,Cross-section
1217,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00158.png,Cross-section
1218,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00159.png,Cross-section
1219,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00160.png,Cross-section
1220,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00161.png,Cross-section
1221,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00162.png,Cross-section
1222,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00163.png,Cross-section
1223,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00164.png,Cross-section
1224,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00165.png,Cross-section
1225,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00166.png,Cross-section
1226,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00167.png,Cross-section
1227,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00168.png,Cross-section
1228,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00169.png,Cross-section
1229,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00170.png,Cross-section
1230,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00171.png,Cross-section
1231,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00172.png,Cross-section
1232,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00173.png,Cross-section
1233,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00174.png,Cross-section
1234,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00175.png,Cross-section
1235,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00176.png,Cross-section
1236,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00177.png,Cross-section
1237,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00178.png,Cross-section
1238,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00179.png,Cross-section
1239,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00180.png,Cross-section
1240,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00181.png,Cross-section
1241,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00182.png,Cross-section
1242,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00183.png,Cross-section
1243,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00184.png,Cross-section
1244,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00185.png,Cross-section
1245,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00186.png,Cross-section
1246,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00187.png,Cross-section
1247,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00188.png,Cross-section
1248,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00189.png,Cross-section
1249,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00190.png,Cross-section
1250,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00191.png,Cross-section
1251,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00192.png,Cross-section
1252,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00193.png,Cross-section
1253,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00194.png,Cross-section
1254,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00195.png,Cross-section
1255,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00196.png,Cross-section
1256,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00197.png,Cross-section
1257,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00198.png,Cross-section
1258,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00199.png,Cross-section
1259,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00200.png,Cross-section
1260,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00201.png,Cross-section
1261,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00202.png,Cross-section
1262,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00203.png,Cross-section
1263,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00204.png,Cross-section
1264,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00205.png,Cross-section
1265,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00206.png,Cross-section
1266,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00207.png,Cross-section
1267,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00208.png,Cross-section
1268,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00209.png,Cross-section
1269,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00210.png,Cross-section
1270,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00211.png,Cross-section
1271,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00212.png,Cross-section
1272,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00213.png,Cross-section
1273,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00214.png,Cross-section
1274,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00215.png,Cross-section
1275,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00216.png,Cross-section
1276,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00217.png,Cross-section
1277,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00218.png,Cross-section
1278,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00219.png,Cross-section
1279,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00220.png,Cross-section
1280,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00221.png,Cross-section
1281,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00222.png,Cross-section
1282,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00223.png,Cross-section
1283,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00224.png,Cross-section
1284,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00225.png,Cross-section
1285,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00226.png,Cross-section
1286,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00227.png,Cross-section
1287,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00228.png,Cross-section
1288,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00229.png,Cross-section
1289,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00230.png,Cross-section
1290,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00231.png,Cross-section
1291,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00232.png,Cross-section
1292,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00233.png,Cross-section
1293,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00234.png,Cross-section
1294,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00235.png,Cross-section
1295,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00236.png,Cross-section
1296,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00237.png,Cross-section
1297,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00238.png,Cross-section
1298,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00239.png,Cross-section
1299,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00240.png,Cross-section
1300,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00241.png,Cross-section
1301,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00242.png,Cross-section
1302,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00243.png,Cross-section
1303,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00244.png,Cross-section
1304,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00245.png,Cross-section
1305,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00246.png,Cross-section
1306,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00247.png,Cross-section
1307,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00248.png,Cross-section
1308,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00249.png,Cross-section
1309,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00250.png,Cross-section
1310,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00251.png,Cross-section
1311,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00252.png,Cross-section
1312,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00253.png,Cross-section
1313,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00254.png,Cross-section
1314,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00255.png,Cross-section
1315,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00256.png,Cross-section
1316,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00257.png,Cross-section
1317,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00258.png,Cross-section
1318,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00259.png,Cross-section
1319,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00260.png,Cross-section
1320,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00261.png,Cross-section
1321,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00262.png,Cross-section
1322,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00263.png,Cross-section
1323,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00264.png,Cross-section
1324,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00265.png,Cross-section
1325,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00266.png,Cross-section
1326,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00267.png,Cross-section
1327,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00268.png,Cross-section
1328,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00269.png,Cross-section
1329,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00270.png,Cross-section
1330,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00271.png,Cross-section
1331,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00272.png,Cross-section
1332,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00273.png,Cross-section
1333,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00274.png,Cross-section
1334,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00275.png,Cross-section
1335,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00276.png,Cross-section
1336,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00277.png,Cross-section
1337,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00278.png,Cross-section
1338,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00279.png,Cross-section
1339,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00280.png,Cross-section
1340,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00281.png,Cross-section
1341,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00282.png,Cross-section
1342,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00283.png,Cross-section
1343,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00284.png,Cross-section
1344,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00285.png,Cross-section
1345,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00286.png,Cross-section
1346,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00287.png,Cross-section
1347,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00288.png,Cross-section
1348,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00289.png,Cross-section
1349,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00290.png,Cross-section
1350,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00291.png,Cross-section
1351,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00292.png,Cross-section
1352,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00293.png,Cross-section
1353,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00294.png,Cross-section
1354,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00295.png,Cross-section
1355,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00296.png,Cross-section
1356,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00297.png,Undefined
1357,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00298.png,Undefined
1358,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00299.png,Undefined
1359,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00300.png,Undefined
1360,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00301.png,Undefined
1361,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00302.png,Undefined
1362,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00303.png,Undefined
1363,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00304.png,Undefined
1364,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00305.png,Undefined
1365,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00306.png,Undefined
1366,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00307.png,Undefined
1367,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00308.png,Undefined
1368,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00309.png,Undefined
1369,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00310.png,Undefined
1370,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00311.png,Undefined
1371,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00312.png,Undefined
1372,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00313.png,Undefined
1373,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00314.png,Undefined
1374,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00315.png,Undefined
1375,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00316.png,Undefined
1376,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00317.png,Undefined
1377,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00318.png,Undefined
1378,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00319.png,Undefined
1379,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00320.png,Undefined
1380,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00321.png,Undefined
1381,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00322.png,Undefined
1382,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00323.png,Undefined
1383,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00324.png,Undefined
1384,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00325.png,Undefined
1385,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00326.png,Undefined
1386,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00327.png,Undefined
1387,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00328.png,Undefined
1388,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00329.png,Undefined
1389,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00330.png,Undefined
1390,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00331.png,Undefined
1391,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00332.png,Undefined
1392,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00333.png,Undefined
1393,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00334.png,Undefined
1394,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00335.png,Undefined
1395,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00336.png,Undefined
1396,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00337.png,Undefined
1397,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00338.png,Undefined
1398,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00339.png,Undefined
1399,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00340.png,Undefined
1400,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00341.png,Undefined
1401,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00342.png,Undefined
1402,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00343.png,Undefined
1403,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00344.png,Undefined
1404,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00345.png,Undefined
1405,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00346.png,Undefined
1406,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00347.png,Undefined
1407,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00348.png,Undefined
1408,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00349.png,Undefined
1409,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00350.png,Undefined
1410,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00351.png,Undefined
1411,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00352.png,Undefined
1412,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00353.png,Undefined
1413,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00354.png,Undefined
1414,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00355.png,Undefined
1415,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00356.png,Undefined
1416,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00357.png,Undefined
1417,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00358.png,Undefined
1418,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00359.png,Undefined
1419,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00360.png,Undefined
1420,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00361.png,Undefined
1421,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00362.png,Undefined
1422,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00363.png,Undefined
1423,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00364.png,Undefined
1424,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00365.png,Undefined
1425,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00366.png,Undefined
1426,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00367.png,Undefined
1427,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00368.png,Undefined
1428,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00369.png,Undefined
1429,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00370.png,Undefined
1430,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00371.png,Undefined
1431,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00372.png,Undefined
1432,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00373.png,Undefined
1433,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00374.png,Undefined
1434,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00375.png,Undefined
1435,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00376.png,Undefined
1436,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00377.png,Undefined
1437,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00378.png,Undefined
1438,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00379.png,Undefined
1439,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00380.png,Undefined
1440,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00381.png,Undefined
1441,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00382.png,Undefined
1442,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00383.png,Undefined
1443,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00384.png,Undefined
1444,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00385.png,Undefined
1445,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00386.png,Undefined
1446,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00387.png,Undefined
1447,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00388.png,Undefined
1448,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00389.png,Undefined
1449,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00390.png,Undefined
1450,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00391.png,Undefined
1451,0,Train,SampleDataset\MS02-20200210-153709,MS02-20200210-153709_00392.png,Undefined
